1148	面向对象的软件工程环境平台	诸葛海	系统工程与电子技术	1994-01-20	期刊	0	63	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XTYD199401007&DbName=CJFD9498&DbCode=CJFQ	本文介绍面向对象的软件工程环境平台ＰＣＴＥ的基本原理，详细论述了其对象管理系统的设计。	软件工程 ； 软件生产环境 ； ~+面向对象 ； Software engineering environment ； Object--oriented. ；
1149	软件工程的管理内容与管理规范	赵永华	桂林电子工业学院学报	1994-03-15	期刊	2	154	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GLDZ401.006&DbName=CJFD9498&DbCode=CJFQ	在论述软件工程管理重要性的基础上，提出了开发管理，测试管理、运行与维护管理三个管理工程段的管理内容及规范。	软件工程 ； 管理内容 ； 管理规范 ； 开发管理 ； software engineering ； management content ； management standard ； developing management ；
1150	A Brief Introduction to the Computer Software Engineering State Key Laboratory at Wuhan University		Progress in Natural Science	1994-02-15	期刊	0	18	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZKJY199401013&DbName=CJFD9498&DbCode=CJFQ	<正> The Computer Software Engineering State Key Laboratory (CSESKL) at Wuhan University was justified by professional experts in November 1984. It was approved and granted 4.5 million yuan by the State Planning Commission and State Education Commission in September 1985. CSESKL was established in March 1989 and formally opened to domestic and overseas users in December 1989.	Wuhan ； granted ； overseas ； professional ； formally ； approved ； environments ； visualization ； trained ； intelligent ；
1151	第三代软件工程环境研究——一个可配置的开放式系统框架	张莉	计算机科学	1994-06-15	期刊	1	35	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSJA199406012&DbName=CJFD9498&DbCode=CJFQ	<正>关于软件工程环境有多种定义。E.Fedchak曾将其定义为“共同构成软件开发与支持框架的一组工具、结构、规则和方法(proeedures)的集合。”〔2〕。C.J.Tully在第九届国际软件工程年会(I CSEg)上又将软件工程环境定义为“为了获得更高的生产率和更高的产品质量,用于支持程序设计者、软件工程师、系统设计者和项目管理者等活动的一组计算机辅助设施。	Software engineering environment (SEE) ； CASE environment ； Software process model ； Process integration. ； Software engineering environment (SEE) ； CASE environment ； Software process model ； Process integration. ；
1152	利用软件工程的方法开发B－ISDN的用户／网络信令	郭毅	电信科学	1995-12-15	期刊	0	11	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DXKX512.004&DbName=CJFD9498&DbCode=CJFQ	Ｂ－ＩＳＤＮ的用户／网络信令是ＡＴＭ（异步转移模式）交换机软件的重要组成部分，本文简要介绍了利用软件工程的方法来开发Ｂ－ＩＳＤＮ用户／网络信令的具体实现方法。	软件工程 ； 用户／网络信令 ； CASE（计算机软件辅助设计）工具 ； software engineering ； user-network signalling ； CASE(Computer Assist Software Engineering) ；
1153	软件工程中基于面向对象系统分析与设计的途径探索	贺岚	中央民族大学学报(自然科学版)	1995-07-30	期刊	0	59	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZYMZ502.009&DbName=CJFD9498&DbCode=CJFQ	面向对象系统分析与设计的中心是抓住模型世界的对象，使分析与设计同步进行，平滑连接。面向对象技术与形式化方法相结合，使动态模拟系统以及动态性能分析成为可能，有效的提高了软件的可靠性。	对象 ； 面向对象分析 ； 面向对象设计 ； 模型 ； 模拟 ； Object ； Object-Oriented analysis ； Object-Oriented design ； Modeling ； simulation ；
1154	系统软件开发过程中的软件工程技术	王健	计算机研究与发展	1996-04-15	期刊	10	206	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JFYZ604.003&DbName=CJFD9498&DbCode=CJFQ	因为系统软件的复杂性和特殊性，如何控制和管理系统软件的开发过程是直接关系到开发成败的重要问题。本文认为系统软件不同于应用软件，有其自身的特点和规律。现有的应用软件开发方法和软件工程技术不能完全满足系统软件开发的需要。本文结合一个编译系统开发的实例介绍了系统软件开发过程中的一点经验和体会。	系统软件 ； 软件工程 ； 软件开发 ； System software ； software engineering ； software development ；
1155	面向对象的组合软件工程研究	冯玉琳	计算机学报	1996-03-12	期刊	30	128	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSJX603.012&DbName=CJFD9498&DbCode=CJFQ	组合软件工程技术是当今软件工程技术发展的主流．本文综述了作者在基于对象的组合软件工程研究方面的最新进展，包括语义模型、描述语言、设计方法学和支持环境等方面．	组合软件 ； 组合软件工程 ； 对象 ； 软件过程控制 ； Component software ； component software engineering ； object ； software process control. ；
1156	面向过程的软件工程环境的集成问题探讨	刘又诚	计算机应用与软件	1996-10-15	期刊	6	53	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYRJ199605001&DbName=CJFD9498&DbCode=CJFQ	本文前五节仔细介绍了Thomas和Nejmeh一文“Definitions of Tool Integration for Environments”中的基本观点,并给以必要的评述。这些观点对我们考察软件工程环境的集成问题仍然是有益的。本文第六节提出了构造面向过程的软件工程环境的集成机制,这是美国当前建造软件工程环境的一个新的潮流,值得我们注意。	工具集成 ； 过程模型 ； 软件工程环境 ； Tool integration ； process model ； software engineering environment. ；
1157	关于充实“软件工程”课程内容的探讨	陶培基	汕头大学学报	1996-04-10	期刊	0	26	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=RWST602.009&DbName=CJFD9498&DbCode=CJFQ	本文阐述了充实“软件工程”课程内容的必要性、具体方法与措施。	软件工程 ； 开发方法学 ； 结构化 ； software engineering development methodology structuralization ；
1158	使用神经网络的软件工程成本模型	钟珞	武汉工业大学学报	1996-10-20	期刊	8	90	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WHGY604.021&DbName=CJFD9498&DbCode=CJFQ	研究和论证了用神经网络（ＮＮ）技术开发软件工程成本模型的可能性。ＮＮ模型具有一些优越的重要特性，我们论证了ＮＮ模型的高效率在于：学习时间、动力模型以及比传统软件工程技术要求较少的假定。此外，ＳＯＮＮ算法给出了网络模型的代数描述。该网络模型能帮助研究去确定研究过程中的重要因素。	神经网络 ； 软件工程 ； 成本估算 ； neural notworks ； software engineering ； cost prediction  ., ；
1159	软件工程化管理在银行计算机软件稽核中的应用	魏天骏	微机发展	1996-03-10	期刊	0	37	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WJFZ602.021&DbName=CJFD9498&DbCode=CJFQ	本文主要论述运用软件工程学理论指导，在银行业务软件开发过程中，如何开展对银行业务软件的稽核工作．	软件工程 ； 软件 ； 稽核 ； oftware Engineer ； Software ； Check ；
1160	面向对象技术在软件工程中的应用	陈莉君	西安邮电学院学报	1996-09-15	期刊	1	65	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XAYD199603001&DbName=CJFD9498&DbCode=CJFQ	随着面向对象研究的不断深入,面向对象技术的应用越来越广泛,面向对象的思想被应用到许多不同的领域。本文简要论述了在软件工程中面向对象的分析技术,面向对象的设计及面向对象的编码技术,从而说明了面向对象技术贯穿于软件开发的全过程。	面向对象 ； 对象 ； 概念模型 ； 内聚 ； 耦合 ； object-oriented ； object ； concept model ； cohesion ； coupling ；
1161	软件工程在模拟潜艇指控台上的应用	宋裕农	火力与指挥控制	1997-09-30	期刊	0	16	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HLYZ703.007&DbName=CJFD9498&DbCode=CJFQ	介绍了模拟潜艇指控台在军事应用软件的计划与开发过程中所面临的各种困难，提出并采用了软件工程设计的方法来解决此类问题的思路与方法。	软件工程 ； 潜艇指控台 ； 作战模拟 ； software engineering method submarine command and control console  combat simulation ；
1162	一种适合GIS的软件工程开发模式	樊红	武汉测绘科技大学学报	1997-09-25	期刊	27	284	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WHCH703.001&DbName=CJFD9498&DbCode=CJFQ	探讨了ＧＩＳ系统的特点，分析了我国ＧＩＳ系统开发中的问题及产生这些问题的原因，通过运用软件工程理论和实践的成果并加以发展，提出了一种适合于ＧＩＳ系统的开发模式。	地理信息系统 ； 软件工程 ； 生命周期模型 ； 快速原型法 ； GIS ； software engineering ； life  cycle paradigm ； fast  prototyping ；
1163	筒形拉深件CAD系统的软件工程分析	李云江	黑龙江矿业学院学报	1997-12-30	期刊	0	10	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HLJI199702012&DbName=CJFD9498&DbCode=CJFQ	介绍一种软件开发的新方法──软件工程学。以该方法对拉深件CAD系统进行了结构化分析、结构化设计和结构化程序设计。利用该法编制的软件结构化程度高，通用性强，便于修改和维护。	软件工程学 ； 筒形拉深件 ； CAD ； software engineering ； tube drawing ； CAD ；
1164	软件工程方法在台级计算机环境建设中的应用	华英敏	中国科学院上海天文台年刊	1997-06-15	期刊	1	28	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KXTW199700037&DbName=CJFD9498&DbCode=CJFQ	计算机应用软件环境建设本质上是一个软件工程。用软件工程的方法进行规划和实施，可以使所建立的软件环境适应不断变化着的用户需求，提高软件开发、软件维护和软件管理的生产效率。本文论述了软件工程方法在上海天文台计算中心应用软件环境建设中的应用，重点论述需求分析、软件维护和软件管理的工作内容。	软件工程 ； 天文学 ； software engineering - Astronomy ；
1165	人工智能与软件工程的交叉研究	黄全舟	微机发展	1997-01-10	期刊	4	181	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WJFZ199701007&DbName=CJFD9498&DbCode=CJFQ	本文讨论了人工智能和软件工程之间的交叉领域，探索了二个领域间相互作用的主要形式，并讨论了基于AI的支持环境和实际软件中的AI机制．AI和SE的结合将改变软件生产的被动局面，导致新的软件开发规范的形成，因此对交叉领域的探索具有一定意义．	人工智能 ； 软件工程 ； 专家系统 ； 原型 ； 面向对象 ； Artificial Intelligence (AI) ； Software Engineer(SE) ； Expert System ； Prototype ； Object Orientation ；
1166	软件工程从结构化到面向对象的发展	郑双怡	中南民族学院学报(自然科学版)	1997-12-30	期刊	3	142	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZNZK1997S1026&DbName=CJFD9498&DbCode=CJFQ	从软件工程的目标，软件系统开发方法等方面介绍了软件工程的发展．通过对象、原型的概念以及各个层次和各个部分的体系，归纳了面向对象分析和面向对象设计的基本思想方法和原理．	软件工程 ； 结构化 ； 面向对象 ； software engineering ； structurized ； object oriented ；
